,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
007,District Law Enforcement,"364,851.10"
008,District Law Enforcement,"363,570.83"
009,District Law Enforcement,"391,603.90"
010,District Law Enforcement,"421,647.46"
Oil,District Law Enforcement,"373,117.69"
012,District Law Enforcement,"347,816.93"
014,District Law Enforcement,"242,230.45"
015,District Law Enforcement,"372,101.97"
016,District Law Enforcement,"297,444.88"
017,District Law Enforcement,"240,992.04"
018,District Law Enforcement,"360,962.17"
019,District Law Enforcement,"368,172.03"
020,District Law Enforcement,"248,531.86"
022,District Law Enforcement,"201,167.71"
024,District Law Enforcement,"263,664.96"
025,Asset Forfeiture Section,"385,507.55"
045,District Law Enforcement,"3,066.16"
050,Airport Law Enforcement - North,"317,830.48"
051,Airport Law Enforcement - South,"60,111.56"
055,Mounted Patrol Unit,"18,893.86"
057,District Law Enforcement,"46,268.35"
059,Off. Deputy Chief A/2,"69,320.20"
060,District Law Enforcement,"12,512.45"
079,Special Investigations Unit,"105,705.09"
102,Office of Communications,"12,955.87"
111,Office of the Superintendent,"18,902.17"
114,District Law Enforcement,"9,418.06"
115,District Law Enforcement,"21,887.83"
116,District Law Enforcement,"62,351.02"
120,District Law Enforcement,"2,659.95"
121,District Law Enforcement,"135,532.05"
122,Finance Division,"2,570.35"
123,District Law Enforcement,"30,666.26"
124,District Law Enforcement,"172,368.17"
125,District Law Enforcement,"30,375.77"
126,District Law Enforcement,"16,402.77"
127,District Law Enforcement,"19,354.61"
128,District Law Enforcement,"1,521.11"
129,District Law Enforcement,"2,842.47"
130,Bureau of Technical Services,"2,306.30"
131,District Law Enforcement,"1,751.42"
133,Public Safety Information Technology (PSIT),"20,478.60"
134,District Law Enforcement,"1,066.66"
135,District Law Enforcement,"11,765.83"
136,Forensic Services Unit,"12,217.21"
140,Bureau of Organizational Development,"2,644.90"
141,District Law Enforcement,914.27
142,District Law Enforcement,"6,567.24"
143,District Law Enforcement,"8,610.84"
,,
,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
September,"GRAND TOTAL: 14,697,775.75",
,,
145,Traffic Administration Unit,"132,572.47"
148,Traffic Court and Records Unit,784.31
153,Special Functions Support,"79,519.17"
161,District Law Enforcement,"11,137.64"
162,Records Division,269.29
163,District Law Enforcement,"7,355.49"
166,District Law Enforcement,"56,453.24"
167,Evidence and Recovered Property Section,"8,255.16"
171,District Law Enforcement,"55,208.15"
172,District Law Enforcement,"3,770.07"
177,Forensic Services Division,"79,170.97"
180,Detective Div. - Area 2,"24,757.44"
181,Detective Div. - Area 3,"101,589.47"
184,Youth Investigation Section,"16,412.01"
187,Detective Div. - Area 1,"22,798.87"
188,District Law Enforcement,"4,234.60"
189,Summer Mobile Patrol,"652,857.05"
191,Intelligence Division,"77,817.43"
192,Summer Mobile Patrol,"71,615.79"
193,Gang Investigation Division,"259,616.42"
195,Narcotics Division,"46,162.44"
196,Asset Forfeiture Section,"46,638.21"
211,District Law Enforcement,"267,518.84"
212,Off. Deputy Chief A/2,"159,723.88"
213,District Law Enforcement,"192,153.73"
222,District Law Enforcement,"4,353.05"
231,Medical Services Section,"8,949.66"
241,Troubled Buildings Unit,"12,378.52"
261,Court Section,"14,874.65"
276,District Law Enforcement,259.68
277,Forensic Services Unit,"153,581.20"
311,District Law Enforcement,"152,667.82"
312,Summer Mobile Patrol,"205,633.60"
313,Gang Team Area 3,"167,182.53"
341,Canine Unit,"51,832.05"
353,Marine Unit,"155,374.33"
376,Gang Team Area 1,"91,407.70"
384,Narcotics Division,"58,227.79"
441,District Law Enforcement,"9,910.35"
442,Bomb Unit,"60,381.72"
542,Detached Services - Govt Security Detail,"59,746.33"
543,Narcotics Division,"15,105.84"
545,District Law Enforcement,"2,170.53"
549,District Law Enforcement,515.23
602,Central Homicide - Eval and Support Unit,"8,287.80"
603,District Law Enforcement,"60,716.84"
604,Central Homicide - Eval and Support Unit,"51,625.88"
606,Central Homicide - Eval and Support Unit,"229,922.08"
608,Major Accident Investigation Unit,"82,092.22"
610,Detective Div. - Area 1,"758,891.41"
620,Detective Div. - Area 2,"594,180.08"
630,Detective Div. - Area 1,"666,678.66"
701,Public Transportation Section,"139,853.29"
702,CTA Security Unit,"2,049.94"
704,Transit Security Unit,"97,697.50"
,,
711,District Law Enforcement,636.47
712,Violence Reduction Unit - South,807.87
720,District Law Enforcement,"1,348.91"
721,District Law Enforcement,"12,083.58"
,,
,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
October,"GRAND TOTAL: 11,731,259.50",
,,
001,District Law Enforcement,"200,134.32"
002,District Law Enforcement,"198,365.43"
003,District Law Enforcement,"92,830.79"
004,District Law Enforcement,"213,898.93"
005,District Law Enforcement,"272,543.57"
006,Off. Deputy Chief A/l,"251,537.62"
007,District Law Enforcement,"278,816.84"
008,District Law Enforcement,"272,359.03"
009,District Law Enforcement,"237,676.13"
010,District Law Enforcement,"257,293.76"
011,Gang Investigation Division,"262,679.33"
012,District Law Enforcement,"237,107.04"
014,District Law Enforcement,"168,099.30"
015,District Law Enforcement,"219,282.80"
016,District Law Enforcement,"211,050.38"
017,District Law Enforcement,"138,954.59"
018,District Law Enforcement,"224,300.98"
019,District Law Enforcement,"288,854.46"
020,District Law Enforcement,"143,936.82"
022,District Law Enforcement,"155,765.97"
024,District Law Enforcement,"178,879.93"
025,District Law Enforcement,"264,551.15"
044,District Law Enforcement,278.88
045,Gang Team Area 2,721.56
050,Airport Law Enforcement - North,"249,531.90"
051,Airport Law Enforcement - South,"18,798.85"
055,District Law Enforcement,"21,560.52"
057,Off. Deputy Chief A/2,"51,673.32"
059,Troubled Buildings Unit,"42,246.45"
060,District Law Enforcement,"13,942.52"
079,Special Investigations Unit,"121,725.19"
102,District Law Enforcement,"7,902.99"
111,Criminal Registration Unit,"13,623.13"
114,District Law Enforcement,"24,719.64"
115,Office of Crime Control Strategies,"22,651.03"
116,Deployment Operations Center,"45,453.50"
120,Bureau of Organizational Development,"1,517.04"
121,Bureau of Internal Affairs,"113,544.69"
122,Finance Division,194.76
123,District Law Enforcement,"45,130.16"
124,District Law Enforcement,"237,667.08"
125,Public Safety Information Technology (PSIT),"21,613.53"
126,District Law Enforcement,"10,106.97"
127,District Law Enforcement,"11,269.72"
128,Education & Training Division,64.92
129,Management and Labor Affairs Section,654.68
130,Bureau of Technical Services,831.29
131,District Law Enforcement,121.23
133,Information & Strategic Services,"5,838.42"
134,Office of Legal Affairs,227.39
135,Education & Training Division,"16,889.02"
136,District Law Enforcement,"1,182.54"
140,Bureau of Organized Crime - Administration,"6,018.00"
141,Special Functions Division,"1,881.40"
142,Gang Team Area 1,"2,574.50"
,,
,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
October,"GRAND TOTAL: 11,731,259.50",
,,
143,District Law Enforcement,"8,013.18"
145,Traffic Administration Unit,"110,692.21"
148,Traffic Court and Records Unit,"1,599.99"
153,Special Functions Support,"101,382.14"
161,Criminal Registration Unit,"4,684.89"
163,Gang Team Area 3,"6,450.73"
166,Field Services Section,"54,275.46"
167,Evidence and Recovered Property Section,"3,241.37"
171,Central Detention Unit,"25,768.02"
172,District Law Enforcement,"1,615.74"
177,Forensic Services Division,"86,369.18"
180,Bureau Of Detectives - Administration,"25,315.84"
181,Detective Div. - Area 1,"69,588.16"
184,Special Investigations Unit,"10,347.70"
187,District Law Enforcement,"21,945.94"
188,District Law Enforcement,"2,468.05"
189,Narcotics Division,"718,426.79"
191,Intelligence Division,"131,320.43"
192,VICE,"53,220.34"
193,Gang Investigation Division,"286,400.30"
195,Narcotics Division,"42,822.01"
196,District Law Enforcement,"33,913.88"
211,Off. Deputy Chief A/l,"145,340.82"
212,Off. Deputy Chief A/2,"105,594.93"
213,Off. Deputy Chief A/3,"183,178.06"
222,District Law Enforcement,"4,985.12"
231,District Law Enforcement,"9,758.47"
241,District Law Enforcement,"10,210.48"
261,Court Section,"13,688.36"
277,Forensic Services Unit,"126,436.16"
311,Summer Mobile Patrol,"100,115.70"
312,District Law Enforcement,"134,203.45"
313,Gang Team Area 3,"178,129.97"
341,Canine Unit,"53,833.40"
353,Marine Unit,"245,853.25"
376,District Law Enforcement,"57,019.59"
384,Juvenile Intervention Support Center(JISC),"50,197.54"
441,Special Activities Section,"2,448.91"
442,Bomb Unit,"68,382.85"
542,Detached Services - Govt Security Detail,"66,847.80"
543,Narcotics Division,"16,198.14"
545,District Law Enforcement,"1,889.16"
602,Off. Deputy Chief A/3,"7,996.06"
603,Bomb and Arson Division,"45,205.70"
604,Central Homicide - Eval and Support Unit,"60,289.00"
606,Central Homicide - Eval and Support Unit,"220,909.22"
608,Major Accident Investigation Unit,"58,227.89"
610,Detective Div. - Area 1,"743,369.30"
620,Detective Div. - Area 2,"524,855.30"
630,Detective Div. - Area 3,"631,900.43"
701,District Law Enforcement,"124,444.24"
702,CTA Security Unit,"2,974.43"
704,Off. Deputy Chief A/3,"48,275.41"
711,District Law Enforcement,121.23
712,Alternate Response Section,188.23
,,
002,District Law Enforcement,"152,557.77"
003,District Law Enforcement,"70,055.95"
004,District Law Enforcement,"179,541.78"
005,District Law Enforcement,"229,836.86"
006,Off. Deputy Chief A/l,"224,422.58"
007,District Law Enforcement,"220,023.57"
008,District Law Enforcement,"225,057.96"
009,District Law Enforcement,"231,570.85"
010,District Law Enforcement,"283,825.99"
Oil,District Law Enforcement,"225,513.29"
012,District Law Enforcement,"210,715.54"
014,District Law Enforcement,"174,008.43"
015,District Law Enforcement,"200,397.66"
016,District Law Enforcement,"170,594.36"
017,District Law Enforcement,"135,762.58"
018,District Law Enforcement,"262,713.52"
019,District Law Enforcement,"198,388.28"
020,District Law Enforcement,"135,400.12"
022,District Law Enforcement,"146,526.46"
024,District Law Enforcement,"141,552.97"
025,District Law Enforcement,"201,472.98"
044,District Law Enforcement,232.28
050,District Law Enforcement,"173,857.55"
051,Airport Law Enforcement - South,"24,402.80"
055,District Law Enforcement,"9,111.41"
057,Traffic Section-Detail Unit,"24,760.15"
059,District Law Enforcement,"42,470.29"
060,District Law Enforcement,"7,109.64"
079,Special Investigations Unit,"113,802.25"
102,Office of Legal Affairs,"7,530.42"
111,Office of the Superintendent,"5,945.53"
114,Office of Legal Affairs,"25,886.69"
115,District Law Enforcement,"14,019.66"
116,District Law Enforcement,"46,661.86"
120,District Law Enforcement,415.53
121,Bureau of Internal Affairs,"73,651.06"
122,Finance Division,"2,077.48"
123,Human Resources Division,"55,158.20"
124,Off. Deputy Chief A/l,"129,132.67"
125,Public Safety Information Technology (PSIT),"16,869.49"
126,Inspection Division,"6,098.32"
127,District Law Enforcement,"14,600.92"
128,District Law Enforcement,"2,659.59"
129,District Law Enforcement,"1,090.26"
130,Bureau of Technical Services,"2,006.24"
131,District Law Enforcement,181.85
133,District Law Enforcement,"8,347.54"
134,Office of Legal Affairs,"5,392.11"
135,Education & Training Division,"5,570.69"
136,District Law Enforcement,"1,255.02"
140,Office of the First Deputy Superintendent,"6,210.11"
142,Gang Team Area 1,"5,262.76"
143,District Law Enforcement,"6,223.70"
145,Traffic Administration Unit,"76,150.05"
,,
,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
November,"GRAND TOTAL: 10,022,294.77",
,,
153,Special Functions Support,"68,651.24"
161,Criminal Registration Unit,"2,656.56"
162,Records Division,134.65
163,District Law Enforcement,"4,451.91"
166,District Law Enforcement,"30,436.11"
167,Evidence and Recovered Property Section,"3,207.00"
171,Central Detention Unit,"27,948.84"
172,District Law Enforcement,"1,615.74"
177,Forensic Services Division,"74,115.10"
180,Detective Div. - Area 3,"24,711.22"
181,Bureau Of Detectives - Administration,"61,399.73"
184,Youth Investigation Section,"13,741.46"
187,Special Investigations Unit,"20,720.57"
188,District Law Enforcement,"4,046.95"
189,Summer Mobile Patrol,"649,565.97"
191,Intelligence Division,"73,871.50"
192,Gang Team Area 3,"32,323.27"
193,Gang Investigation Division,"225,008.99"
195,Narcotics Division,"38,777.70"
196,Asset Forfeiture Section,"16,113.98"
211,Off. Deputy Chief A/l,"145,811.77"
212,District Law Enforcement,"101,515.11"
213,Off. Deputy Chief A/3,"115,788.72"
222,Timekeeping Unit - Headquarters,"11,314.79"
231,Summer Mobile Patrol,"3,129.62"
241,Criminal Registration Unit,"8,342.07"
261,Court Section,"9,458.02"
276,District Law Enforcement,389.53
277,Forensic Services Unit,"124,451.80"
311,Summer Mobile Patrol,"95,156.65"
312,District Law Enforcement,"128,753.93"
313,Gang Team Area 3,"99,421.24"
341,Canine Unit,"44,884.04"
353,Special Weapons & Tactical Unit,"203,562.20"
376,District Law Enforcement,"47,357.01"
384,District Law Enforcement,"44,912.24"
441,Special Activities Section,"3,940.82"
442,Gang Investigation Division,"51,187.43"
542,Detached Services - Govt Security Detail,"43,740.90"
543,Narcotics Division,"14,250.11"
545,District Law Enforcement,"1,728.38"
602,Off. Deputy Chief A/3,"3,201.01"
603,Bomb and Arson Division,"40,459.21"
604,Central Homicide - Eval and Support Unit,"56,809.49"
606,Central Homicide - Eval and Support Unit,"203,329.71"
608,District Law Enforcement,"46,718.48"
610,Detective Div. - Area 1,"670,908.48"
620,Detective Div. - Area 2,"484,092.08"
630,Detective Div. - Area 3,"521,806.96"
701,Public Transportation Section,"91,829.57"
702,CTA Security Unit,"3,778.33"
704,Transit Security Unit,"90,821.35"
711,District Law Enforcement,454.62
720,District Law Enforcement,424.31
721,District Law Enforcement,"1,303.24"
,,
,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
December,"GRAND TOTAL: 8,597,096.26",
,,
001,District Law Enforcement,"121,541.34"
002,District Law Enforcement,"115,921.46"
003,District Law Enforcement,"64,769.18"
004,District Law Enforcement,"170,853.25"
005,District Law Enforcement,"209,381.73"
006,District Law Enforcement,"228,786.06"
007,District Law Enforcement,"210,200.32"
008,District Law Enforcement,"188,278.19"
009,District Law Enforcement,"188,502.56"
010,District Law Enforcement,"265,865.83"
Oil,District Law Enforcement,"194,767.49"
012,District Law Enforcement,"144,469.79"
014,District Law Enforcement,"122,864.89"
015,District Law Enforcement,"194,266.96"
016,District Law Enforcement,"140,584.06"
017,District Law Enforcement,"88,692.59"
018,District Law Enforcement,"178,901.91"
019,Detective Div. - Area 1,"163,218.66"
020,District Law Enforcement,"86,407.48"
022,District Law Enforcement,"124,100.74"
024,District Law Enforcement,"104,081.52"
025,District Law Enforcement,"181,868.29"
044,District Law Enforcement,170.12
045,Gang Team Area 2,878.43
050,Airport Law Enforcement - North,"142,968.66"
051,Airport Law Enforcement - South,"47,753.63"
055,District Law Enforcement,"8,714.06"
057,Traffic Section-Detail Unit,"19,264.41"
059,Special Functions Support,"36,800.82"
060,Helicopter Unit,"8,602.44"
079,Detective Div. - Area 1,"106,687.68"
102,Office of Communications,"5,374.42"
111,Office of the Superintendent,"9,410.77"
114,Office of Legal Affairs,"22,120.01"
115,Office of Crime Control Strategies,"14,339.04"
116,Deployment Operations Center,"35,945.77"
120,District Law Enforcement,747.55
121,District Law Enforcement,"49,995.75"
122,Finance Division,486.91
123,Human Resources Division,"109,558.39"
124,District Law Enforcement,"136,785.87"
125,Public Safety Information Technology (PSIT),"11,744.28"
126,Inspection Division,"4,691.18"
127,Research and Development Division,"14,074.27"
128,Education & Training Division,"1,038.74"
129,District Law Enforcement,"1,362.83"
130,Bureau of Technical Services,"2,102.57"
131,District Law Enforcement,272.77
133,District Law Enforcement,"12,331.95"
134,Gang Investigation Division,"6,386.21"
135,Education & Training Division,"6,377.64"
136,District Law Enforcement,"2,423.00"
140,Office of the First Deputy Superintendent,"1,480.59"
142,Gang Team Area 1,"1,097.33"
143,District Law Enforcement,"6,506.55"
,,
,OT REPORT - CITYWIDE BY UNIT 1/1/2017 - 12/31/2017,
December,"GRAND TOTAL: 8,597,096.26",
,,
145,Traffic Administration Unit,"126,018.01"
148,Traffic Court and Records Unit,336.61
153,Special Functions Support,"90,207.26"
161,Off. Deputy Chief A/2,"4,637.70"
163,Records Inquiry Section,"4,053.16"
166,Field Services Section,"27,715.31"
167,Evidence and Recovered Property Section,"1,921.18"
169,Police Documents Section,826.75
171,Central Detention Unit,"27,459.44"
172,District Law Enforcement,"1,649.40"
177,Forensic Services Division,"66,946.91"
180,Bureau Of Detectives - Administration,"20,403.25"
181,Bureau Of Detectives - Administration,"57,011.57"
184,Detective Div. - Area 2,"3,675.38"
187,Central Homicide - Eval and Support Unit,"8,355.87"
188,District Law Enforcement,"3,199.48"
189,Narcotics Division,"470,786.40"
191,Intelligence Division,"81,512.83"
192,VICE,"25,222.82"
193,Gang Investigation Division,"172,243.17"
195,Narcotics Division,"33,766.12"
196,Asset Forfeiture Section,"11,029.57"
211,Off. Deputy Chief A/l,"93,071.68"
212,Off. Deputy Chief AJ2,"105,322.05"
213,District Law Enforcement,"98,903.60"
222,Timekeeping Unit - Headquarters,"15,136.86"
231,Medical Services Section,"3,388.81"
241,District Law Enforcement,"5,628.81"
261,Human Resources Division,"5,881.68"
277,Forensic Services Unit,"96,957.55"
311,Gang Team Area 1,"57,918.51"
312,Gang Team Area 2,"130,587.96"
313,District Law Enforcement,"82,000.48"
341,Canine Unit,"30,357.93"
353,Special Weapons & Tactical Unit,"211,028.75"
376,Alternate Response Section,"34,005.17"
384,Narcotics Division,"44,056.74"
441,Special Activities Section,867.99
442,Bomb Unit,"71,143.20"
542,Detached Services - Govt Security Detail,"38,848.72"
543,Narcotics Division,"7,394.39"
545,District Law Enforcement,401.95
602,District Law Enforcement,"3,000.51"
603,District Law Enforcement,"46,005.47"
604,Central Homicide - Eval and Support Unit,"44,025.11"
606,Central Homicide - Eval and Support Unit,"174,214.16"
608,District Law Enforcement,"59,157.26"
610,Detective Div. - Area 1,"549,215.12"
620,District Law Enforcement,"430,942.51"
630,Detective Div. - Area 3,"453,220.96"
701,Public Transportation Section,"91,031.42"
702,CTA Security Unit,"2,733.26"
704,Transit Security Unit,"52,989.39"
712,Violence Reduction Unit - South,129.84
720,District Law Enforcement,363.70
